time,mean number of programs,standard deviation
0.2010496416260498,33058.51582055948,1002.0318996800065
0.20197857568198785,33226.11955704105,1008.741414003083
0.2029118018046678,33384.35619964671,1015.8061523055682
0.2038493398252463,33541.39962930729,1038.2580856517925
0.20479120966650854,33697.92115971076,1044.9832636585286
0.20573743134329125,33867.48577708807,1042.2806911830091
0.2066880249629082,34039.202119570786,1048.3162296443484
0.20764301072557748,34207.34762667401,1060.9475352283212
0.20860240892485038,34364.037555445015,1081.969582991488
0.2095662399480433,34531.48638763635,1101.1533778006974
0.2105345242766705,34703.03756559947,1122.399381852571
0.21150728248687947,34867.53264505831,1143.0371917983505
0.21248453524988828,35038.992351801404,1156.9634235297942
0.21346630333242445,35204.499532212474,1179.7137435136956
0.21445260759716675,35384.08556563936,1198.5037731029183
0.21544346900318834,35560.50784745334,1212.3081993367107
0.21643890860640203,35713.14957263939,1240.2583958799344
0.217438947560008,35892.277817260416,1253.533749552625
0.21844360711494273,36060.0308094341,1270.4358692312446
0.21945290862033137,36223.78586618692,1284.2064071980014
0.22046687352394087,36387.46700977806,1320.4447475449272
0.22148552337263594,36563.75195410147,1349.980247814019
0.22250887981283693,36730.69627660422,1368.7123831882714
0.22353696459097955,36901.475800127475,1390.8690991853339
0.2245697995539774,37063.665876285326,1393.7235537393515
0.22560740664968604,37240.29955961317,1396.3701445010117
0.22664980792736938,37432.83182093174,1415.1999452171535
0.227697025538168,37619.924105610655,1427.3548037095786
0.2287490817355703,37809.2973230266,1443.0429148721985
0.2298059988758851,37996.28374362363,1440.7553652844508
0.23086779941871685,38183.90278998443,1449.8287841734655
0.23193450592744286,38362.61532412223,1427.5976149033359
0.23300614106969247,38558.55915147774,1420.4757051073625
0.2340827276178293,38749.31881231095,1417.5228744855638
0.23516428844943485,38935.68355994548,1422.7963648513855
0.23625084654779463,39124.5049579942,1423.791693052599
0.23734242500238675,39318.332288261896,1434.048551940473
0.23843904700937205,39509.85054537306,1437.2464161082605
0.23954073587208782,39710.55695555989,1442.4888457888164
0.2406475150015424,39882.54644232444,1448.2296151512649
0.24175940791691297,40050.62333757303,1446.5493473776546
0.24287643824604518,40197.92726567272,1437.3081971515842
0.243998629725955,40380.82029787218,1430.8884652450713
0.24512600620333386,40561.3151494597,1429.4966337760939
0.24625859163505467,40742.146035171216,1448.923255100676
0.2473964100886813,40936.72323974369,1461.4247534469175
0.24853948574298,41107.68595491307,1457.5789735827584
